Causa de muerte,CCAA,Año,TME
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Castilla La Mancha,1984,0.06618385005560529
Todas las causas externas de mortalidad,Castilla La Mancha,1984,0.04424312016467603
Todas las causas,Cataluña,1984,0.740023642439043
Todas las enfermedades infecciosas y parasitarias,Cataluña,1984,0.006885178505736651
Todos los tumores,Cataluña,1984,0.1863322221697426
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Cataluña,1984,0.0027773546146329002
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Cataluña,1984,0.02260134683404857
Todos los trastornos mentales y del comportamiento,Cataluña,1984,0.007334211886545564
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Cataluña,1984,0.008980667616178242
Todas las enfermedades del sistema circulatorio,Cataluña,1984,0.3188635929721952
Todas las enfermedades del sistema respiratorio,Cataluña,1984,0.0570605010946436
Todas las enfermedades del sistema digestivo,Cataluña,1984,0.04944356448684798
Todas las enfermedades de la piel y del tejido subcutáneo,Cataluña,1984,0.0005987111744118826
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Cataluña,1984,0.002162012574265132
Todas las enfermedades del sistema genitourinario,Cataluña,1984,0.015483336204929522
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Cataluña,1984,0.00011641606169119941
Todas las afecciones originadas en el periodo perinatal,Cataluña,1984,0.003376065789044783
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Cataluña,1984,0.003874991767721352
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Cataluña,1984,0.01586584612191489
Todas las causas externas de mortalidad,Cataluña,1984,0.038267622564492836
Todas las causas,Comunidad Valenciana,1984,0.8070557029889115
Todas las enfermedades infecciosas y parasitarias,Comunidad Valenciana,1984,0.006570804440791017
Todos los tumores,Comunidad Valenciana,1984,0.16976813106206998
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Comunidad Valenciana,1984,0.0018237334774440376
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Comunidad Valenciana,1984,0.02555908829417894
Todos los trastornos mentales y del comportamiento,Comunidad Valenciana,1984,0.0024137648966171084
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Comunidad Valenciana,1984,0.007858145718986808
Todas las enfermedades del sistema circulatorio,Comunidad Valenciana,1984,0.37475041000478726
Todas las enfermedades del sistema respiratorio,Comunidad Valenciana,1984,0.07058921342106922
Todas las enfermedades del sistema digestivo,Comunidad Valenciana,1984,0.04527150161655199
Todas las enfermedades de la piel y del tejido subcutáneo,Comunidad Valenciana,1984,0.0006436706390978956
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Comunidad Valenciana,1984,0.004183859154136322
Todas las enfermedades del sistema genitourinario,Comunidad Valenciana,1984,0.017781401405079368
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Comunidad Valenciana,1984,8.045882988723695e-05
Todas las afecciones originadas en el periodo perinatal,Comunidad Valenciana,1984,0.003969302274437023
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Comunidad Valenciana,1984,0.005229823942670402
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Comunidad Valenciana,1984,0.03145940248590964
Todas las causas externas de mortalidad,Comunidad Valenciana,1984,0.03910299132519716
Todas las causas,Extremadura,1984,0.9410479818522862
Todas las enfermedades infecciosas y parasitarias,Extremadura,1984,0.01019219296719984
Todos los tumores,Extremadura,1984,0.20440489748898027
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Extremadura,1984,0.0018701271499449248
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Extremadura,1984,0.03160514883406923
Todos los trastornos mentales y del comportamiento,Extremadura,1984,0.00420778608737608
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Extremadura,1984,0.007948040387265931
Todas las enfermedades del sistema circulatorio,Extremadura,1984,0.4355526132221729
Todas las enfermedades del sistema respiratorio,Extremadura,1984,0.08443624082001334
Todas las enfermedades del sistema digestivo,Extremadura,1984,0.046659672391125874
Todas las enfermedades de la piel y del tejido subcutáneo,Extremadura,1984,0.0004675317874862312
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Extremadura,1984,0.0034597352273981106
Todas las enfermedades del sistema genitourinario,Extremadura,1984,0.017018157064498815
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Extremadura,1984,9.350635749724624e-05
Todas las afecciones originadas en el periodo perinatal,Extremadura,1984,0.0077610276722714375
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Extremadura,1984,0.004675317874862312
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Extremadura,1984,0.04834278682607631
Todas las causas externas de mortalidad,Extremadura,1984,0.032353199694047194
Todas las causas,Galicia,1984,0.8982176610672675
Todas las enfermedades infecciosas y parasitarias,Galicia,1984,0.009433189877653307
Todos los tumores,Galicia,1984,0.18642119014819009
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Galicia,1984,0.0022070104619415286
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Galicia,1984,0.021607344361266257
Todos los trastornos mentales y del comportamiento,Galicia,1984,0.00455640869562122
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Galicia,1984,0.010287516508082286
Todas las enfermedades del sistema circulatorio,Galicia,1984,0.39996725081250023
Todas las enfermedades del sistema respiratorio,Galicia,1984,0.08486311195594523
Todas las enfermedades del sistema digestivo,Galicia,1984,0.04535050529860496
Todas las enfermedades de la piel y del tejido subcutáneo,Galicia,1984,0.0004627602581490302
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Galicia,1984,0.0036664851222577
Todas las enfermedades del sistema genitourinario,Galicia,1984,0.013598032200994578
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Galicia,1984,7.119388586908156e-05
Todas las afecciones originadas en el periodo perinatal,Galicia,1984,0.006977000815169993
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Galicia,1984,0.004271633152144894
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Galicia,1984,0.05339541440181117
Todas las causas externas de mortalidad,Galicia,1984,0.051081613111066015
Todas las causas,Madrid,1984,0.6279420444615003
Todas las enfermedades infecciosas y parasitarias,Madrid,1984,0.007403993150784927
Todos los tumores,Madrid,1984,0.12999743467279565
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Madrid,1984,0.0017727870924414617
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Madrid,1984,0.015183400038792753
Todos los trastornos mentales y del comportamiento,Madrid,1984,0.0037332810534943723
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Madrid,1984,0.006152614026708601
Todas las enfermedades del sistema circulatorio,Madrid,1984,0.22226578875469008
Todas las enfermedades del sistema respiratorio,Madrid,1984,0.05481040563454307
Todas las enfermedades del sistema digestivo,Madrid,1984,0.03825048855926636
Todas las enfermedades de la piel y del tejido subcutáneo,Madrid,1984,0.00037541373722289775
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Madrid,1984,0.001981350279787516
Todas las enfermedades del sistema genitourinario,Madrid,1984,0.013139480802801421
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Madrid,1984,4.1712637469210864e-05
Todas las afecciones originadas en el periodo perinatal,Madrid,1984,0.004025269515778847
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Madrid,1984,0.00392098792210582
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Madrid,1984,0.09262291150038271
Todas las causas externas de mortalidad,Madrid,1984,0.0322647250824346
Todas las causas,Murcia,1984,0.7770516423170893
Todas las enfermedades infecciosas y parasitarias,Murcia,1984,0.00901898750211541
Todos los tumores,Murcia,1984,0.15899765607661884
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Murcia,1984,0.0020267387645203166
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Murcia,1984,0.023611506606661687
Todos los trastornos mentales y del comportamiento,Murcia,1984,0.005472194664204855
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Murcia,1984,0.008816313625663378
Todas las enfermedades del sistema circulatorio,Murcia,1984,0.33755334123085873
Todas las enfermedades del sistema respiratorio,Murcia,1984,0.07965083344564844
Todas las enfermedades del sistema digestivo,Murcia,1984,0.04681766546041931
Todas las enfermedades de la piel y del tejido subcutáneo,Murcia,1984,0.00040534775290406333
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Murcia,1984,0.0032427820232325067
Todas las enfermedades del sistema genitourinario,Murcia,1984,0.016923268683744642
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Murcia,1984,0.0
Todas las afecciones originadas en el periodo perinatal,Murcia,1984,0.005472194664204855
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Murcia,1984,0.005674868540656886
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Murcia,1984,0.039217395093468124
Todas las causas externas de mortalidad,Murcia,1984,0.03415054818216733
Todas las causas,Navarra,1984,0.7858813291999783
Todas las enfermedades infecciosas y parasitarias,Navarra,1984,0.010294540397330411
Todos los tumores,Navarra,1984,0.1818054681490805
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Navarra,1984,0.001748129501433466
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Navarra,1984,0.025444996076420454
Todos los trastornos mentales y del comportamiento,Navarra,1984,0.005244388504300398
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Navarra,1984,0.009711830563519257
Todas las enfermedades del sistema circulatorio,Navarra,1984,0.3276771632131397
Todas las enfermedades del sistema respiratorio,Navarra,1984,0.0718675461700425
Todas las enfermedades del sistema digestivo,Navarra,1984,0.03884732225407703
Todas las enfermedades de la piel y del tejido subcutáneo,Navarra,1984,0.00019423661127038514
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Navarra,1984,0.00640980817192271
Todas las enfermedades del sistema genitourinario,Navarra,1984,0.018452478070686586
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Navarra,1984,0.0
Todas las afecciones originadas en el periodo perinatal,Navarra,1984,0.003690495614137317
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Navarra,1984,0.005827098338111554
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Navarra,1984,0.03321446052723586
Todas las causas externas de mortalidad,Navarra,1984,0.045451367037270124
Todas las causas,País Vasco,1984,0.6892241074387242
Todas las enfermedades infecciosas y parasitarias,País Vasco,1984,0.008516983703240364
Todos los tumores,País Vasco,1984,0.17787929898242988
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",País Vasco,1984,0.001722013098469363
"Todas las enfermedades endocrinas, nutricionales y metabólicas",País Vasco,1984,0.01735975366835331
Todos los trastornos mentales y del comportamiento,País Vasco,1984,0.0025132083058742056
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,País Vasco,1984,0.009540883383411336
Todas las enfermedades del sistema circulatorio,País Vasco,1984,0.2561145427264028
Todas las enfermedades del sistema respiratorio,País Vasco,1984,0.07018366898626485
Todas las enfermedades del sistema digestivo,País Vasco,1984,0.04239875493798891
Todas las enfermedades de la piel y del tejido subcutáneo,País Vasco,1984,0.0012100632583838767
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,País Vasco,1984,0.003350944407832274
Todas las enfermedades del sistema genitourinario,País Vasco,1984,0.013031450474903289
"Todos los fallecimientos a causa del embarazo, parto o puerperio",País Vasco,1984,0.0
Todas las afecciones originadas en el periodo perinatal,País Vasco,1984,0.005398743768174219
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",País Vasco,1984,0.003955976037024213
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",País Vasco,1984,0.035464161649558235
Todas las causas externas de mortalidad,País Vasco,1984,0.0405836600504131
Todas las causas,La Rioja,1984,0.8140524645980035
Todas las enfermedades infecciosas y parasitarias,La Rioja,1984,0.005803605973845083
Todos los tumores,La Rioja,1984,0.20273930201965487
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",La Rioja,1984,0.000773814129846011
"Todas las enfermedades endocrinas, nutricionales y metabólicas",La Rioja,1984,0.019345353246150273
Todos los trastornos mentales y del comportamiento,La Rioja,1984,0.004642884779076066
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,La Rioja,1984,0.01199411901261317
Todas las enfermedades del sistema circulatorio,La Rioja,1984,0.3238412133405556
Todas las enfermedades del sistema respiratorio,La Rioja,1984,0.08357192602336919
Todas las enfermedades del sistema digestivo,La Rioja,1984,0.04720266192060667
Todas las enfermedades de la piel y del tejido subcutáneo,La Rioja,1984,0.001547628259692022
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,La Rioja,1984,0.005029791843999072
Todas las enfermedades del sistema genitourinario,La Rioja,1984,0.01702391085661224
"Todos los fallecimientos a causa del embarazo, parto o puerperio",La Rioja,1984,0.0
Todas las afecciones originadas en el periodo perinatal,La Rioja,1984,0.008125048363383115
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",La Rioja,1984,0.002321442389538033
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",La Rioja,1984,0.04449431246614564
Todas las causas externas de mortalidad,La Rioja,1984,0.035595449972916506
Todas las causas,Ceuta,1984,0.6774472212539594
Todas las enfermedades infecciosas y parasitarias,Ceuta,1984,0.012124335055999273
Todos los tumores,Ceuta,1984,0.14094539502599154
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Ceuta,1984,0.0015155418819999091
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Ceuta,1984,0.03637300516799782
Todos los trastornos mentales y del comportamiento,Ceuta,1984,0.0030310837639998182
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Ceuta,1984,0.0060621675279996365
Todas las enfermedades del sistema circulatorio,Ceuta,1984,0.3046239182819817
Todas las enfermedades del sistema respiratorio,Ceuta,1984,0.04091963081399755
Todas las enfermedades del sistema digestivo,Ceuta,1984,0.04849734022399709
Todas las enfermedades de la piel y del tejido subcutáneo,Ceuta,1984,0.0
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Ceuta,1984,0.0
Todas las enfermedades del sistema genitourinario,Ceuta,1984,0.021217586347998727
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Ceuta,1984,0.0015155418819999091
Todas las afecciones originadas en el periodo perinatal,Ceuta,1984,0.024248670111998546
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Ceuta,1984,0.0
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Ceuta,1984,0.009093251291999454
Todas las causas externas de mortalidad,Ceuta,1984,0.027279753875998364
Todas las causas,Melilla,1984,0.7005865803651877
Todas las enfermedades infecciosas y parasitarias,Melilla,1984,0.0036776198444366803
Todos los tumores,Melilla,1984,0.1379107441663755
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Melilla,1984,0.0
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Melilla,1984,0.011032859533310043
Todos los trastornos mentales y del comportamiento,Melilla,1984,0.005516429766655021
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Melilla,1984,0.005516429766655021
Todas las enfermedades del sistema circulatorio,Melilla,1984,0.2850155379438427
Todas las enfermedades del sistema respiratorio,Melilla,1984,0.07723001673317029
Todas las enfermedades del sistema digestivo,Melilla,1984,0.06068072743320523
Todas las enfermedades de la piel y del tejido subcutáneo,Melilla,1984,0.0018388099222183402
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Melilla,1984,0.0091940496110917
Todas las enfermedades del sistema genitourinario,Melilla,1984,0.023904528988838422
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Melilla,1984,0.0
Todas las afecciones originadas en el periodo perinatal,Melilla,1984,0.005516429766655021
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Melilla,1984,0.0
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Melilla,1984,0.03309857859993012
Todas las causas externas de mortalidad,Melilla,1984,0.040453818288803484
Todas las causas,Andalucía,1983,0.7704602157983509
Todas las enfermedades infecciosas y parasitarias,Andalucía,1983,0.009036807388908226
Todos los tumores,Andalucía,1983,0.1583193793648694
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Andalucía,1983,0.0015543918274344673
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Andalucía,1983,0.029213422874430132
Todos los trastornos mentales y del comportamiento,Andalucía,1983,0.0031545010615581836
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Andalucía,1983,0.008305328881880241
Todas las enfermedades del sistema circulatorio,Andalucía,1983,0.33666298285962987
Todas las enfermedades del sistema respiratorio,Andalucía,1983,0.08009689651956431
Todas las enfermedades del sistema digestivo,Andalucía,1983,0.04919192959763196
Todas las enfermedades de la piel y del tejido subcutáneo,Andalucía,1983,0.00024382616900932817
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Andalucía,1983,0.0012191308450466409
Todas las enfermedades del sistema genitourinario,Andalucía,1983,0.013181852262066807
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Andalucía,1983,9.143481337849806e-05
Todas las afecciones originadas en el periodo perinatal,Andalucía,1983,0.00972256848924696
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Andalucía,1983,0.006644263105504193
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Andalucía,1983,0.029960140517021196
Todas las causas externas de mortalidad,Andalucía,1983,0.03386135922117045
Todas las causas,Aragón,1983,0.8983660021964126
Todas las enfermedades infecciosas y parasitarias,Aragón,1983,0.008486139305800526
Todos los tumores,Aragón,1983,0.18711105194848415
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Aragón,1983,0.002329528436886419
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Aragón,1983,0.028287131019335086
Todos los trastornos mentales y del comportamiento,Aragón,1983,0.005657426203867017
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Aragón,1983,0.011148457519385004
Todas las enfermedades del sistema circulatorio,Aragón,1983,0.38037871476588236
Todas las enfermedades del sistema respiratorio,Aragón,1983,0.10649272854337914
Todas las enfermedades del sistema digestivo,Aragón,1983,0.048420912509567704
Todas las enfermedades de la piel y del tejido subcutáneo,Aragón,1983,0.0004991846650470897
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Aragón,1983,0.0015807514393157843
Todas las enfermedades del sistema genitourinario,Aragón,1983,0.016223501614030418
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Aragón,1983,0.0001663948883490299
Todas las afecciones originadas en el periodo perinatal,Aragón,1983,0.006738992978135712
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Aragón,1983,0.003577490099504143
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Aragón,1983,0.0505840460581051
Todas las causas externas de mortalidad,Aragón,1983,0.04068355020133781
Todas las causas,Asturias,1983,0.9059957501303194
Todas las enfermedades infecciosas y parasitarias,Asturias,1983,0.011593771931920663
Todos los tumores,Asturias,1983,0.2058558283484539
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Asturias,1983,0.0018585435921399537
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Asturias,1983,0.024780581228532713
Todos los trastornos mentales y del comportamiento,Asturias,1983,0.0034515809568313426
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Asturias,1983,0.0113282657044721
Todas las enfermedades del sistema circulatorio,Asturias,1983,0.38604605471021325
Todas las enfermedades del sistema respiratorio,Asturias,1983,0.09036061940832822
Todas las enfermedades del sistema digestivo,Asturias,1983,0.046994602258395975
Todas las enfermedades de la piel y del tejido subcutáneo,Asturias,1983,8.850207581618828e-05
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Asturias,1983,0.002389556047037083
Todas las enfermedades del sistema genitourinario,Asturias,1983,0.012921303069163488
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Asturias,1983,0.0002655062274485648
Todas las afecciones originadas en el periodo perinatal,Asturias,1983,0.007345672292743626
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Asturias,1983,0.0033630788810151543
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Asturias,1983,0.04141897148197611
Todas las causas externas de mortalidad,Asturias,1983,0.05593331191583098
Todas las causas,Baleares,1983,0.9688800745430425
Todas las enfermedades infecciosas y parasitarias,Baleares,1983,0.008674752133914243
Todos los tumores,Baleares,1983,0.18112284196845083
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Baleares,1983,0.0020939056874965415
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Baleares,1983,0.028716420857095425
Todos los trastornos mentales y del comportamiento,Baleares,1983,0.0040382466830290445
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Baleares,1983,0.009871269669626552
Todas las enfermedades del sistema circulatorio,Baleares,1983,0.4664922742358366
Todas las enfermedades del sistema respiratorio,Baleares,1983,0.08435448626771781
Todas las enfermedades del sistema digestivo,Baleares,1983,0.055338936026694305
Todas las enfermedades de la piel y del tejido subcutáneo,Baleares,1983,0.0005982587678561547
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Baleares,1983,0.001794776303568464
Todas las enfermedades del sistema genitourinario,Baleares,1983,0.0158538573481881
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Baleares,1983,0.00014956469196403867
Todas las afecciones originadas en el periodo perinatal,Baleares,1983,0.007029540522309818
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Baleares,1983,0.0047860701428492376
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Baleares,1983,0.045617231049031794
Todas las causas externas de mortalidad,Baleares,1983,0.05234764218741353
Todas las causas,Canarias,1983,0.6428376722193246
Todas las enfermedades infecciosas y parasitarias,Canarias,1983,0.008728569394630785
Todos los tumores,Canarias,1983,0.13142936047489143
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Canarias,1983,0.002003278221718541
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Canarias,1983,0.03627364494326073
Todos los trastornos mentales y del comportamiento,Canarias,1983,0.003076462983353473
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Canarias,1983,0.008728569394630785
Todas las enfermedades del sistema circulatorio,Canarias,1983,0.2622863557435775
Todas las enfermedades del sistema respiratorio,Canarias,1983,0.049867318590636533
Todas las enfermedades del sistema digestivo,Canarias,1983,0.04507375998866717
Todas las enfermedades de la piel y del tejido subcutáneo,Canarias,1983,0.0005008195554296352
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Canarias,1983,0.0009300934600836083
Todas las enfermedades del sistema genitourinario,Canarias,1983,0.009801754156265718
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Canarias,1983,0.0
Todas las afecciones originadas en el periodo perinatal,Canarias,1983,0.007440747680668866
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Canarias,1983,0.007226110728341879
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Canarias,1983,0.025398706025360072
Todas las causas externas de mortalidad,Canarias,1983,0.0440721208778079
Todas las causas,Cantabria,1983,0.836454311764083
Todas las enfermedades infecciosas y parasitarias,Cantabria,1983,0.011553236350332638
Todos los tumores,Cantabria,1983,0.18908796826711083
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Cantabria,1983,0.0026957551484109487
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Cantabria,1983,0.020218163613082114
Todos los trastornos mentales y del comportamiento,Cantabria,1983,0.0030808630267553697
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Cantabria,1983,0.010012804836954952
Todas las enfermedades del sistema circulatorio,Cantabria,1983,0.3475598602058402
Todas las enfermedades del sistema respiratorio,Cantabria,1983,0.09358121443769436
Todas las enfermedades del sistema digestivo,Cantabria,1983,0.0471757150971916
Todas las enfermedades de la piel y del tejido subcutáneo,Cantabria,1983,0.0003851078783444212
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Cantabria,1983,0.0011553236350332638
Todas las enfermedades del sistema genitourinario,Cantabria,1983,0.011168128471988215
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Cantabria,1983,0.0001925539391722106
Todas las afecciones originadas en el periodo perinatal,Cantabria,1983,0.0077021575668884245
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Cantabria,1983,0.005969172114338529
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Cantabria,1983,0.03677780238189223
Todas las causas externas de mortalidad,Cantabria,1983,0.048138484793052654
Todas las causas,Castilla y León,1983,0.8500346476268789
Todas las enfermedades infecciosas y parasitarias,Castilla y León,1983,0.008377197808030914
Todos los tumores,Castilla y León,1983,0.1936406645395533
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Castilla y León,1983,0.002084648302459306
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Castilla y León,1983,0.021927411774016404
Todos los trastornos mentales y del comportamiento,Castilla y León,1983,0.0037060414265943217
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Castilla y León,1983,0.010153009324940693
Todas las enfermedades del sistema circulatorio,Castilla y León,1983,0.3569767194970593
Todas las enfermedades del sistema respiratorio,Castilla y León,1983,0.08705336892677287
Todas las enfermedades del sistema digestivo,Castilla y León,1983,0.043352963771514826
Todas las enfermedades de la piel y del tejido subcutáneo,Castilla y León,1983,0.0006176735710990536
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Castilla y León,1983,0.0021232529006529966
Todas las enfermedades del sistema genitourinario,Castilla y León,1983,0.016986023205223973
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Castilla y León,1983,0.0001544183927747634
Todas las afecciones originadas en el periodo perinatal,Castilla y León,1983,0.005481852943504101
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Castilla y León,1983,0.003435809239238486
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Castilla y León,1983,0.050494814437347636
Todas las causas externas de mortalidad,Castilla y León,1983,0.0434687775660959
Todas las causas,Castilla La Mancha,1983,0.9392595274735223
Todas las enfermedades infecciosas y parasitarias,Castilla La Mancha,1983,0.009414320630035304
Todos los tumores,Castilla La Mancha,1983,0.1751305030023234
